GO:0006361	0.000323
GO:0000387	0.000322
GO:0006364	4.049999999999999e-27
GO:0019080	1.0400000000000002e-17
GO:0006625	2.93e-08
GO:0072663	2.92e-08
GO:0072662	2.9100000000000002e-08
GO:0034032	1.21e-13
GO:0033875	1.2e-13
GO:0033865	1.1900000000000002e-13
GO:0046949	0.0019100000000000002
GO:0019319	4.73e-05
GO:0045292	0.00131
GO:0042274	2.39e-07
GO:0002098	0.0345
GO:1902001	0.0345
GO:0000305	0.0345
GO:0035338	0.0344
GO:0006637	1.0499999999999999e-09
GO:0035383	1.0400000000000001e-09
GO:0019395	3.4e-08
GO:0042276	0.0237
GO:0006289	2.16e-10
GO:1901607	2.12e-06
GO:0016072	2.66e-26
GO:0006401	2.16e-24
GO:0006297	0.0162
GO:0006094	0.000134
GO:0051452	9.1e-05
GO:0022618	1.06e-18
GO:0035336	0.0113
GO:0006760	0.00773
GO:0031365	0.00772
GO:0043039	2.84e-05
GO:0071826	4.1099999999999997e-19
GO:0050686	0.00359
GO:0046365	6.11e-06
GO:0002479	4e-07
GO:0019068	0.000784
GO:0038061	1.8800000000000002e-07
GO:0006360	0.000366
GO:0007031	3.87e-08
GO:0034440	3.86e-08
GO:0019674	0.00025299999999999997
GO:0043648	1.1899999999999999e-08
GO:0043038	3.68e-05
GO:0044786	2.51e-05
GO:0022613	1.13e-43
GO:0061077	1.7100000000000002e-05
GO:0033238	7.49e-08
GO:0019432	0.0301
GO:0046164	6.94e-05
GO:1902750	4.01e-09
GO:0006450	0.0143
GO:0032527	0.0208
GO:0000413	0.00022200000000000003
GO:0061418	6.629999999999999e-07
GO:0006817	0.044
GO:0001832	0.044
GO:0033260	4.72e-05
GO:0051289	4.71e-05
GO:0031440	0.009859999999999999
GO:0061620	0.00985
GO:0061615	0.00984
GO:0009062	1.33e-08
GO:0042254	6.670000000000001e-29
GO:0042590	5.82e-07
GO:1902036	1.84e-06
GO:0006090	3.98e-06
GO:0006412	8.29e-34
GO:0045851	0.000194
GO:0007080	0.000595
GO:0006730	0.00185
GO:0009225	0.00185
GO:0032509	0.0039299999999999995
GO:0002474	2.85e-08
GO:0009066	7.63e-05
GO:0006735	0.0179
GO:0015949	0.0179
GO:0061718	0.0179
GO:0061621	0.0179
GO:0006368	4.37e-06
GO:0090169	0.026
GO:0009064	6.54e-06
GO:0009124	0.00075
GO:0016126	0.000749
GO:0043043	1.65e-33
GO:0000375	4.9800000000000006e-24
GO:0042180	2.55e-06
GO:0006734	0.0033799999999999998
GO:0000398	1.3e-23
GO:0000377	1.2900000000000001e-23
GO:0033572	0.00496
GO:0009112	0.00496
GO:0042908	0.00725
GO:0042255	2.62e-05
GO:0008652	3.3e-06
GO:0070498	3.6700000000000004e-07
GO:0006354	7.909999999999999e-07
GO:0006536	0.0153
GO:0006487	1.6e-05
GO:0000245	0.000261
GO:0030488	0.0028899999999999998
GO:0019320	0.000546
GO:0044275	0.004220000000000001
GO:0042769	0.004220000000000001
GO:0046835	0.032
GO:1901616	1.77e-05
GO:0006605	3.14e-27
GO:0034470	1.43e-31
GO:0000288	0.000234
GO:0098927	0.0463
GO:0036508	0.0463
GO:0036507	0.0463
GO:0051291	0.0462
GO:0008334	0.0462
GO:0019748	0.00117
GO:0043604	1.13e-39
GO:0000279	6.129999999999999e-12
GO:0000087	6.089999999999999e-12
GO:0006353	1.39e-05
GO:0045540	0.00247
GO:0006221	0.0131
GO:1901532	3.36e-06
GO:0106118	0.00247
GO:0120254	1.06e-07
GO:0050685	0.0131
GO:0006457	5.04e-16
GO:0090150	1.55e-20
GO:1990542	2.26e-07
GO:0031146	1.28e-06
GO:0006775	0.00359
GO:0051322	9.900000000000001e-11
GO:0000090	9.85e-11
GO:0006007	0.0189
GO:0009063	1.49e-08
GO:1903409	0.0189
GO:0046337	0.0189
GO:0019369	0.000371
GO:1902653	0.00524
GO:0006695	0.005229999999999999
GO:0008643	1.6100000000000002e-05
GO:0016054	3.02e-18
GO:0046395	3e-18
GO:0009060	2.36e-05
GO:0046463	0.0274
GO:0046460	0.0274
GO:0016052	6.43e-08
GO:0006400	3.28e-06
GO:0070861	0.0394
GO:0048278	0.000293
GO:0035459	0.0394
GO:0032506	0.0111
GO:0090382	0.00464
GO:0046390	9.990000000000001e-12
GO:0000070	4.3e-07
GO:0034754	3.6600000000000003e-08
GO:0006520	3.2600000000000004e-19
GO:0006517	0.023
GO:0051310	0.0013
GO:0034660	8.64e-34
GO:0006890	1.87e-05
GO:0033559	1.01e-06
GO:0006805	1.37e-07
GO:0044282	3.03e-27
GO:0071466	7.34e-08
GO:0009260	1.74e-10
GO:0016071	1.55e-44
GO:0006518	1.22e-33
GO:0034655	1.06e-23
GO:0006096	0.0108
GO:0090114	0.000221
GO:0000038	0.0292
GO:0072348	0.00392
GO:0006626	0.00147
GO:0009152	2.6300000000000002e-09
GO:1901568	5.05e-10
GO:1901605	3.84e-12
GO:0009069	0.0154
GO:0000819	4.75e-08
GO:0032508	1.52e-06
GO:0009161	0.0030800000000000003
GO:0031124	3.0299999999999998e-05
GO:0015807	0.000666
GO:0032201	0.0221
GO:0000096	0.022
GO:0009167	0.022
GO:0006164	1.54e-09
GO:0006757	0.012
GO:0051262	6.409999999999999e-05
GO:0072528	0.012
GO:0006399	4.589999999999999e-11
GO:0006901	0.000542
GO:0009410	1.66e-07
GO:0045815	0.0013800000000000002
GO:0044743	0.0316
GO:0006396	5.3e-55
GO:0032392	1.83e-06
GO:0071985	0.017
GO:0051180	0.017
GO:0008380	6.37e-23
GO:0043603	4.81e-47
GO:0035722	0.00942
GO:0048208	0.00115
GO:0048207	0.00114
GO:0006720	7.88e-08
GO:0060071	2.14e-05
GO:0006900	1.1900000000000001e-05
GO:0046031	0.00518
GO:0048194	0.00028199999999999997
GO:0042558	0.0244
GO:0072522	1.4400000000000002e-09
GO:0072594	9.53e-25
GO:1901606	9.7e-06
GO:0010389	1.89e-10
GO:0018208	0.000932
GO:0019693	2.32e-18
GO:1902099	0.00235
GO:0032787	6.389999999999999e-29
GO:1905039	1.62e-07
GO:0033120	0.0348
GO:0006378	0.0348
GO:0043618	8.92e-06
GO:1904358	0.0348
GO:0019752	1.9799999999999997e-49
GO:0034219	0.0193
GO:0015748	2.3e-07
GO:0065002	0.00603
GO:0006301	0.00603
GO:0044270	4.9399999999999994e-23
GO:0030071	0.0033799999999999998
GO:0006766	1.93e-06
GO:1903825	2.65e-07
GO:0009165	4.7899999999999996e-12
GO:0009259	3.4600000000000004e-17
GO:0009150	3.5e-16
GO:0006631	9.28e-17
GO:0006006	7.64e-06
GO:1901293	4.3799999999999995e-12
GO:0048199	0.00119
GO:0006906	0.00035099999999999997
GO:0045454	0.0153
GO:0015749	0.0275
GO:0046700	1.6700000000000001e-22
GO:0090407	2.45e-27
GO:0065004	3.6e-10
GO:0002478	8.48e-09
GO:0006066	2.47e-16
GO:0000045	0.00313
GO:0050684	1.43e-07
GO:0006163	7.8e-17
GO:0071349	0.0125
GO:0006903	0.000128
GO:0008033	1.65e-06
GO:1901998	0.0221
GO:0090174	0.000229
GO:0006721	3.77e-06
GO:0006690	1.26e-05
GO:0043631	0.0391
GO:0008654	2.07e-12
GO:0140014	3.7400000000000004e-08
GO:0006165	0.00449
GO:1901361	1.09e-23
GO:0019439	4.65e-22
GO:0048284	4.72e-05
GO:0006082	8.59e-51
GO:0009126	0.0312
GO:0090181	0.00645
GO:0043436	2.4e-49
GO:1902475	0.0121
GO:0044848	1.43e-12
GO:0098763	1.4199999999999998e-12
GO:0022403	1.4099999999999998e-12
GO:0072521	1.24e-17
GO:0070671	0.0143
GO:1903008	0.00119
GO:0090503	0.0251
GO:0051453	0.00042300000000000004
GO:0030261	0.0251
GO:0071824	4.1600000000000004e-11
GO:1902749	1.02e-09
GO:0015931	3.48e-12
GO:0006753	1.85e-20
GO:0033619	0.0444
GO:0019082	0.0444
GO:0032365	0.0443
GO:0043620	2.75e-05
GO:0046165	0.00014099999999999998
GO:0019884	2.92e-08
GO:0006397	3.5099999999999997e-22
GO:1905818	0.003
GO:0009142	0.003
GO:0009117	1.83e-19
GO:0048002	1.35e-08
GO:0055114	3.510000000000001e-45
GO:0055086	1.1199999999999999e-23
GO:0006040	0.0354
GO:0046939	0.00547
GO:0009199	0.0024
GO:0006334	4.23e-05
GO:0009132	0.00066
GO:0006633	7.94e-06
GO:1905037	0.00428
GO:0051303	0.00193
GO:0050000	0.00193
GO:0044283	5.02e-26
GO:0019318	6.809999999999999e-07
GO:0071806	0.007790000000000001
GO:0006497	0.000932
GO:0005996	1.49e-08
GO:0045017	3.8899999999999995e-10
GO:0009201	0.014
GO:0048024	6.68e-05
GO:0006767	0.00132
GO:0006839	1.0300000000000002e-09
GO:0046474	4.770000000000001e-09
GO:0009145	0.0255
GO:0000422	0.0408
GO:0061726	0.0408
GO:0010965	0.00873
GO:0001676	7.43e-05
GO:0006342	0.0197
GO:0006694	3.8e-05
GO:0009123	0.00447
GO:0008610	7.170000000000001e-25
GO:0021762	0.0463
GO:1903311	3.3e-14
GO:0009205	0.00692
GO:0051983	0.00144
GO:0006885	0.00032
GO:0030641	0.000515
GO:0016101	0.000106
GO:0006790	5.16e-15
GO:2000573	0.00557
GO:0033045	0.00556
GO:0006220	0.0355
GO:0090307	0.0354
GO:0042158	0.000915
GO:0031123	1.0800000000000002e-05
GO:1901615	3.66e-19
GO:0071103	4.769999999999999e-12
GO:0032200	0.000343
GO:0043161	1.03e-12
GO:0006888	1.48e-07
GO:0044281	2.6499999999999994e-75
GO:0034728	4.26e-06
GO:0002223	0.000171
GO:0045333	3.32e-06
GO:0051225	0.00116
GO:0001523	0.000303
GO:0009144	0.00674
GO:0009206	0.0387
GO:0046605	0.0387
GO:1901566	5.4e-57
GO:0046394	1.17e-11
GO:0010498	4.3900000000000005e-13
GO:0016053	1.25e-11
GO:0031113	0.0303
GO:1901570	0.00124
GO:0009141	0.00124
GO:0006886	1.93e-38
GO:0019637	1.19e-34
GO:0032781	0.024
GO:2000736	0.000297
GO:0000723	0.000749
GO:0006091	4.5799999999999995e-15
GO:0019882	4.61e-08
GO:0035567	6.929999999999999e-05
GO:0097549	0.00572
GO:1902600	5.2600000000000005e-05
GO:0043487	3.48e-07
GO:0044265	1.3899999999999997e-34
GO:0002220	0.000319
GO:0019751	0.000197
GO:0072527	0.0031
GO:0007032	0.006370000000000001
GO:0002758	0.000343
GO:0009179	0.0233
GO:0009135	0.0233
GO:0090175	0.00047699999999999994
GO:0006261	6.86e-05
GO:0043488	1.84e-06
GO:1901991	2.46e-07
GO:1901575	5e-66
GO:0046470	0.0079
GO:0036498	0.0374
GO:0016125	9.640000000000001e-05
GO:0070936	0.0422
GO:0003333	0.00464
GO:0009057	1.44e-36
GO:0071166	0.00028199999999999997
GO:0009185	0.0196
GO:0022900	7.59e-06
GO:0006260	3.6799999999999996e-07
GO:0043484	3.37e-05
GO:0072330	1.83e-06
GO:1901992	0.00836
GO:0008202	3.04e-08
GO:0044262	1.07e-05
GO:0042445	2.56e-06
GO:0061013	7.970000000000001e-07
GO:0071426	0.000413
GO:0044248	1.9899999999999996e-63
GO:0072655	0.0194
GO:0000381	0.0148
GO:0045814	0.0148
GO:0030258	2.72e-07
GO:0001510	0.00702
GO:0006406	0.00141
GO:0071427	0.00141
GO:1901988	4.3e-07
GO:0042157	0.000739
GO:0015711	7.990000000000001e-15
GO:0010565	6e-06
GO:0048193	4.68e-12
GO:0044242	2.77e-06
GO:0009056	4.339999999999999e-71
GO:0007034	0.000184
GO:0070585	0.0124
GO:0044271	3.79e-51
GO:0042147	0.00674
GO:0034622	4.35e-25
GO:0098813	2.13e-06
GO:0071456	1.4999999999999999e-05
GO:0016236	1.4999999999999999e-05
GO:0006986	6.11e-05
GO:0017038	8.950000000000001e-05
GO:0009058	8.819999999999999e-101
GO:0044255	2.1899999999999996e-29
GO:0044249	1.9099999999999996e-93
GO:0016070	6.32e-51
GO:1901617	3.86e-05
GO:0034401	0.012
GO:0031397	0.0168
GO:1901576	3.4199999999999996e-96
GO:0006611	0.000205
GO:0030433	0.0216
GO:0061025	0.000263
GO:0033365	8.199999999999999e-23
GO:0045910	0.0404
GO:0098656	1.77e-08
GO:0090501	8.909999999999998e-05
GO:1901990	9.259999999999999e-12
GO:0046483	2.9099999999999992e-99
GO:0015980	1.91e-06
GO:0006405	0.000672
GO:0034620	0.0008550000000000001
GO:0034641	2.7799999999999995e-119
GO:0000082	0.0011
GO:0009451	7.43e-05
GO:0150104	0.0161
GO:0006139	1.4999999999999996e-89
GO:0048524	0.00335
GO:0005975	2.01e-13
GO:0009308	0.0479
GO:0006892	0.0009220000000000001
GO:1901657	0.000921
GO:0019886	0.0065
GO:0140029	0.0444
GO:0071705	1.2099999999999999e-55
GO:0032436	0.0132
GO:0010232	0.0168
GO:1901360	2.2399999999999994e-106
GO:0034404	0.0028399999999999996
GO:0006725	1.2299999999999996e-96
GO:0036294	2.48e-05
GO:0051028	0.00022999999999999998
GO:0010608	1.13e-14
GO:0044843	0.0012699999999999999
GO:0031497	0.000552
GO:0016032	1.2899999999999998e-22
GO:0071453	1.1599999999999999e-05
GO:0016051	0.00116
GO:0036503	0.0141
GO:0015031	1.25e-41
GO:0006281	2.46e-13
GO:0010467	9.429999999999998e-61
GO:0030968	0.00627
GO:0006323	5.96e-05
GO:0016482	0.000601
GO:0007059	6.58e-07
GO:0044272	9.990000000000002e-05
GO:0006629	3.41e-33
GO:1990928	0.0294
GO:0002495	0.0103
GO:1900034	0.0271
GO:0016050	7.66e-08
GO:0042886	9.49e-43
GO:0035966	8.109999999999999e-05
GO:0015833	2.75e-41
GO:0070646	2.62e-07
GO:0031396	3.74e-05
GO:0016042	1.87e-07
GO:0006333	0.00040899999999999997
GO:0051168	0.00040899999999999997
GO:0016579	8.4e-07
GO:0006403	1.39e-05
GO:0046907	8.489999999999999e-40
GO:0006835	0.0392
GO:0043632	1.7100000000000003e-13
GO:0051603	1.65e-14
GO:0035967	0.0009880000000000002
GO:0071702	4.28e-60
GO:0046942	2.4399999999999996e-07
GO:0002504	0.0115
GO:1902652	0.0028399999999999996
GO:0044772	6.709999999999999e-07
GO:0000724	0.0145
GO:0015849	2.55e-07
GO:0006820	2.21e-14
GO:0090304	8.289999999999998e-60
GO:1903320	1.11e-05
GO:0019941	8.26e-13
GO:0043312	2.98e-11
GO:1901800	0.0107
GO:0044770	6.32e-07
GO:0000280	5.81e-07
GO:0040029	0.000393
GO:0016241	0.000625
GO:0030004	0.008740000000000001
GO:0045184	3.55e-39
GO:0090263	0.00141
GO:0002283	5.289999999999999e-11
GO:0002446	3.45e-11
GO:0055067	0.00179
GO:0072657	8.529999999999999e-12
GO:0044403	1.3699999999999998e-21
GO:0048285	2.0399999999999997e-07
GO:0046034	9.549999999999999e-05
GO:0044257	3.4e-14
GO:0006511	6.83e-12
GO:1901987	5.07e-10
GO:0000725	0.0164
GO:0006997	0.00432
GO:1903322	0.00302
GO:0030163	4.43e-15
GO:0022406	0.00053
GO:0042119	1.65e-10
GO:0006644	1.94e-08
GO:0036230	1.32e-10
GO:0071347	0.000668
GO:0034645	1.55e-37
GO:0007033	0.00321
GO:0090305	1.9e-06
GO:0050658	0.000221
GO:0050657	0.000221
GO:0140056	0.00107
GO:0009116	0.0196
GO:1901565	1.78e-23
GO:1901137	7.809999999999999e-13
GO:0032434	0.00663
GO:0051236	0.00025
GO:0045931	0.0163
GO:0009408	0.0314
GO:0006913	2.3e-05
GO:0006650	1.14e-06
GO:1903321	0.0434
GO:1901135	3.3e-21
GO:0000041	0.00984
GO:0002444	2.65e-10
GO:0043299	5.35e-10
GO:0065003	3.66e-27
GO:0009059	5.75e-36
GO:0010948	1.62e-06
GO:0006310	0.00016999999999999999
GO:0000236	0.00159
GO:0051169	2.62e-05
GO:1901796	0.00118
GO:0008203	0.013
GO:0045727	0.00772
GO:0002218	0.006809999999999999
GO:0000209	3.06e-06
GO:0000018	0.0145
GO:0006259	1.07e-14
GO:0006643	0.0005059999999999999
GO:0002275	9.71e-10
GO:0022904	0.0311
GO:0060968	0.0203
GO:1901989	0.043
GO:1901362	7.12e-24
GO:0051276	3.81e-20
GO:0006417	7.070000000000001e-07
GO:0034248	6.13e-08
GO:0006661	0.0319
GO:0031398	0.024
GO:0018130	4.26e-20
GO:0033209	0.0198
GO:0051604	0.000283
GO:0055085	4.59e-24
GO:0050821	0.0017699999999999999
GO:0006665	0.0058
GO:0007030	0.0147
GO:0006914	2.46e-05
GO:0061919	2.46e-05
GO:0032869	0.0037799999999999995
GO:0045930	3.07e-05
GO:0043933	2.94e-28
GO:0070555	0.00165
GO:0007346	6.2e-10
GO:0016197	0.000505
GO:0046486	1.24e-06
GO:0009267	0.00201
GO:2000058	0.0069700000000000005
GO:0071897	0.0404
GO:0006575	0.0037700000000000003
GO:0000278	2.66e-12
GO:0051650	0.00229
GO:1903047	7.75e-11
GO:0062012	2.75e-07
GO:0061136	0.00491
GO:0034654	3.09e-16
GO:0016458	0.0131
GO:0006865	0.0259
GO:0046467	0.0258
GO:0019438	2.1600000000000002e-17
GO:0034976	0.000433
GO:0019058	0.00175
GO:0070727	4.2500000000000006e-26
GO:0034613	6.79e-26
GO:0051649	4.19e-39
GO:0006479	0.0304
GO:0008213	0.0304
GO:0034249	0.0189
GO:0032868	0.00149
GO:0006302	0.00782
GO:0051648	0.004
GO:0050852	0.00897
GO:0044237	2.649999999999999e-203
GO:0034250	0.015
GO:0038093	0.00199
GO:0030177	0.0121
GO:0042493	2.55e-05
GO:0006793	1.36e-32
GO:0062197	0.000699
GO:0002274	9.25e-08
GO:0007052	0.0194
GO:0033554	1.37e-24
GO:0001666	0.000147
GO:0006796	3.2299999999999997e-31
GO:0006974	2.47e-10
GO:0044238	4.719999999999999e-173
GO:0034599	0.0030600000000000002
GO:0032984	0.0060799999999999995
GO:0031570	0.0394
GO:0051301	3.26e-06
GO:1903050	0.00689
GO:0000075	0.0135
GO:0008104	1.1100000000000001e-29
GO:0033044	0.0014199999999999998
GO:0002366	1.31e-07
GO:0043687	0.00016999999999999999
GO:0071704	7.809999999999996e-184
GO:0038095	0.023
GO:0010564	2.46e-09
GO:0090316	0.0224
GO:0002263	1.91e-07
GO:0044085	1.6699999999999997e-35
GO:0090090	0.0229
GO:0008152	2.9999999999999984e-203
GO:0007051	0.0069099999999999995
GO:0042594	0.0067
GO:0070482	0.000206
GO:0051640	5.81e-07
GO:0009266	0.0354
GO:0036293	0.000449
GO:0033036	1.7899999999999998e-32
GO:0006887	7.340000000000001e-09
GO:0006807	5.419999999999998e-132
GO:0045055	1.13e-07
GO:0032259	0.00137
GO:0051656	0.000221
GO:0031647	0.00224
GO:0043467	0.0448
GO:0043414	0.00598
GO:0051052	0.000343
GO:0007005	5.9699999999999994e-05
GO:0045786	4.46e-06
GO:0051321	0.0145
GO:0031669	0.012
GO:0032388	0.015
GO:0051054	0.0285
GO:0006486	0.0128
GO:0043413	0.0128
GO:0031329	2.13e-08
GO:0070085	0.01
GO:0032386	0.00124
GO:0051641	4.579999999999999e-33
GO:1903362	0.0142
GO:0022411	0.0008449999999999999
GO:0022402	5.57e-10
GO:0045089	0.0368
GO:1901564	3.0499999999999996e-68
GO:0006979	0.0011099999999999999
GO:0051726	2e-10
GO:0007049	7.05e-12
GO:0009894	1.33e-08
GO:0042176	0.0025800000000000003
GO:0009636	0.0375
GO:0016311	0.008790000000000001
GO:0031334	0.0292
GO:0006508	1.11e-10
GO:0044267	1.06e-36
GO:0006810	2.67e-46
GO:0006325	1.62e-05
GO:0034220	5.48e-07
GO:0051234	4e-45
GO:0031668	0.0321
GO:0043170	7.519999999999999e-69
GO:0044260	3.2499999999999995e-49
GO:0010038	0.00907
GO:0031503	0.0478
GO:0022607	2.83e-18
GO:0010035	0.000749
GO:0032940	9.55e-07
GO:1903829	0.0258
GO:0006811	2.1600000000000004e-09
GO:0046903	1.9e-07
GO:0031667	0.00199
GO:0006996	4.769999999999999e-28
GO:0032446	2.6700000000000002e-05
GO:0070647	1.6e-06
GO:0140352	1.79e-06
GO:0061024	8.73e-06
GO:0198738	0.0286
GO:0016055	0.0286
GO:0009991	0.00242
GO:1904951	0.0217
GO:0070925	0.000126
GO:1903827	0.0019399999999999999
GO:0016567	0.00020899999999999998
GO:0010256	0.00894
GO:0010506	0.0404
GO:0019538	5.2899999999999995e-30
GO:0010876	0.0442
GO:0016192	9.72e-11
GO:0016310	1.68e-06
GO:0043254	0.0241
GO:0015672	0.0351
GO:0002443	0.0013599999999999999
GO:0018193	0.000367
GO:0009628	2.6700000000000002e-05
GO:0010638	0.00908
GO:0006812	0.00253
GO:0032774	0.0299
GO:0051179	7.18e-29
GO:0060341	0.00381
GO:0098655	0.0216
GO:0043412	2.45e-13
GO:0006464	8.529999999999999e-11
GO:0036211	8.490000000000001e-11
GO:0071840	2.7999999999999998e-24
GO:0045321	0.00658
GO:0033043	0.0014199999999999998
GO:0002252	0.0076
GO:0010243	0.021
GO:0044419	6.579999999999999e-05
GO:0016043	1.2700000000000001e-13
GO:0001775	0.0446
GO:0009987	1.2799999999999997e-139
GO:0010033	0.00021
GO:0006950	1.9e-05
GO:0070887	0.000364
GO:0065008	6.28e-06
GO:0051128	0.0179
GO:0008150	3.829999999999999e-84
GO:0050789	0.0008529999999999999
GO:0050794	5.38e-07
GO:0032502	0.000204
GO:0051252	0.00358
GO:0023051	0.00183
GO:0010646	0.00106
GO:0009966	0.00156
GO:0048856	7.009999999999999e-07
GO:0010628	0.007890000000000001
GO:0006955	0.0179
GO:0048583	1.11e-05
GO:0032501	5.26e-11
GO:0007275	2.65e-07
GO:0048585	0.00951
GO:0045595	0.014
GO:0032101	0.043
GO:0001932	0.00996
GO:1903506	8.459999999999999e-07
GO:0048584	0.00028
